1,종로구,사직로,경복궁역 4번출구,37.57595109,126.9732189,경복궁역 4번출구,02-2148-2360,www.jongno.go.kr
1,종로구,자하문로,자하문로 12,37.5770704,126.9725177,자하문로 12,02-2148-2360,www.jongno.go.kr
1,종로구,자하문로,자하문로 44,37.5799325,126.9715353,자하문로 44,02-2148-2360,www.jongno.go.kr
1,종로구,자하문로,효자동 정류소,37.58293718,126.9704236,효자동 정류소 ID : 01-112,02-2148-2360,www.jongno.go.kr
1,종로구,효자로,청와대 분수대,37.583022,126.973747,청와대 분수대(사랑채),02-2148-2360,www.jongno.go.kr
1,종로구,자하문로,경복궁역 정류소,37.575838,126.97358,경복궁역 정류소 ID : 01-115,02-2148-2360,www.jongno.go.kr
1,종로구,새문안로,새문안로 46 씨티은행,37.56892801,126.9706812,새문안로 46 씨티은행,02-2148-2360,www.jongno.go.kr
1,종로구,신문로,신문로2가 82 에스타워,37.5697566,126.9739421,신문로2가 82 에스타워,02-2148-2360,www.jongno.go.kr
1,종로구,종로,세종대로 152 동아일보,37.56987608,126.9776559,세종대로 152 동아일보,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로 14 한국무역공사,37.569785,126.978848,종로 14 한국무역공사,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로 30-1 종로분식,37.5700262,126.980476,종로 30-1 종로분식,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로 68 대한기독교서회,37.5728976,127.0008468,종로 68 대한기독교서회,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로 78 미려빌딩,37.5698957,126.9859964,종로 78 미려빌딩,02-2148-2360,www.jongno.go.kr
1,종로구,삼일대로,종로구 삼일대로,37.5731932,126.9871487,삼일대로 버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로 83 종각귀금속,37.5703816,126.9868526,종로 83 종각귀금속,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로 69 우리은행,37.570479,126.98533,종로 69 우리은행,02-2148-2360,www.jongno.go.kr
1,종로구,종로,인사동14길 관광안내소,37.5754719,126.9833912,인사동14길 관광안내소,02-2148-2360,www.jongno.go.kr
1,종로구,삼일대로,인사동 남인사입구,37.5716555,126.9862326,인사동 남인사입구,02-2148-2360,www.jongno.go.kr
1,종로구,율곡로,율곡로38 방범순찰대,37.5759227,126.9846631,율곡로38 방범순찰대,02-2148-2360,www.jongno.go.kr
1,종로구,삼일대로,삼일대로 467 노인복지센터,37.5748042,126.9865777,삼일대로 467 노인복지센터,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로1길 55 열린마당,37.5752947,126.9788773,종로1길 55 열린마당,02-2148-2360,www.jongno.go.kr
1,종로구,세종대로,사직동 142 세종로공원,37.5735895,126.9759418,사직동 142 세종로공원,02-2148-2360,www.jongno.go.kr
1,종로구,세종대로,세종대로 175 세종문화회관,37.5725254,126.9756429,세종대로 175 세종문화회관,02-2148-2360,www.jongno.go.kr
1,종로구,세종대로,광화문역 7번출구,37.5696765,126.976177,광화문역 7번출구,02-2148-2360,www.jongno.go.kr
1,종로구,신문로,신문로2가 103-1 삼원약국,37.5704416,126.9761633,신문로2가 103-1 삼원약국,02-2148-2360,www.jongno.go.kr
1,종로구,통일로,통일로 154 현재자동차 서대문중앙지점,37.56861172,126.9665512,통일로 154 D타워빌딩 1층 현재자동차 서대문중앙지점,02-2148-2360,www.jongno.go.kr
1,종로구,사직로,경복궁역 7번출구,37.57595004,126.9721915,경복궁역 7번출구,02-2148-2360,www.jongno.go.kr
1,종로구,세종대로,청계광장,37.5692289,126.9779139,청계광장,02-2148-2360,www.jongno.go.kr
1,종로구,종로남측,종로2가 56-23,37.5698999,126.988059,종로2가 56-23  버거킹,02-2148-2360,www.jongno.go.kr
1,종로구,종로남측,종로4가 59-2 승보약국,37.5703911,126.9957148,종로4가 59-2 승보약국,02-2148-2360,www.jongno.go.kr
1,종로구,종로북측,종로2가 38-1 탑골공원,37.57097335,126.9883295,종로2가 38-1 탑골공원,02-2148-2360,www.jongno.go.kr
1,종로구,종로북측,종로3가 10,37.5705692,126.9904521,종로3가 10 맥도날드,02-2148-2360,www.jongno.go.kr
1,종로구,율곡로,민방위교육장,37.6151021,127.0697623,민방위교육장,02-2148-2360,www.jongno.go.kr
1,종로구,가회로,안국역 2번출구,37.577334,126.986092,안국역 2번출구,02-2148-2360,www.jongno.go.kr
1,종로구,가회로,가회동 관광안내소,37.5797208,126.9833396,가회동 관광안내소,02-2148-2360,www.jongno.go.kr
1,종로구,북촌로,가회동성당,37.58161343,126.9844485,가회동성당,02-2148-2360,www.jongno.go.kr
1,종로구,북촌로,북촌로 35 가회동주민센터,37.5800055,126.984774,북촌로 35 가회동주민센터,02-2148-2360,www.jongno.go.kr
1,종로구,감고당길,율곡로3길 4 풍문여고,37.5767345,126.9833623,율곡로3길 4 풍문여고,02-2148-2360,www.jongno.go.kr
1,종로구,삼청로,삼청로 66 삼청파출소,37.5813664,126.9811077,삼청로 66 삼청파출소,02-2148-2360,www.jongno.go.kr
1,종로구,삼청로,총리공관,37.5844518,126.9814279,총리공관,02-2148-2360,www.jongno.go.kr
1,종로구,삼청로,삼청로 102 삼청수제비 건너편,37.5844951,126.9818969,삼청로 102 삼청수제비 건너편,02-2148-2360,www.jongno.go.kr
1,종로구,창경궁로,창경궁로 270 혜화동로터리 우리은행,37.585004,127.0011665,창경궁로 270 혜화동로터리 우리은행,02-2148-2360,www.jongno.go.kr
1,종로구,대학로,대학로 112 혜화역2번출구 아르코예술극장,37.5811635,127.0029588,대학로 112 혜화역2번출구 아르코예술극장,02-2148-2360,www.jongno.go.kr
1,종로구,창경궁로,혜화로터리 버스중앙차로,37.5855329,127.0012167,혜화로터리 버스중앙차로,02-2148-2360,www.jongno.go.kr
1,종로구,창경궁로,성대입구교차로 버스중앙차로,37.5829776,126.9987726,성대입구교차로 버스중앙차로,02-2148-2360,www.jongno.go.kr
1,종로구,창경궁로,창경궁.서울대학교병원,37.579316,126.996554,창경궁.서울대학교병원,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로226 동대문종합시장,37.5699994,127.0087757,종로226 동대문종합시장,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로1가르메이에르,37.5701623,126.9802978,종로1가르메이에르버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로1가SK빌딩,37.5697807,126.9802765,종로1가SK빌딩 버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로2가YMCA빌딩,37.5704783,126.9852973,종로2가YMCA빌딩버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로2가귀금속도매상가,37.5708957,126.9934123,종로2가귀금속도매상가  버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,인사동,남인사마당,37.571309,126.987464,남인사마당,02-2148-2360,www.jongno.go.kr
1,종로구,인사동,북인사마당,37.573624,126.983781,북인사마당,02-2148-2360,www.jongno.go.kr
1,종로구,율곡로,안국역종로경찰서 전화부스,37.575548,126.9847471,안국역종로경찰서 전화부스,02-2148-2360,www.jongno.go.kr
1,종로구,삼일로,서울노인복지회관,37.5766775,127.0059929,서울노인복지회관,02-2148-2360,www.jongno.go.kr
1,종로구,종로,관철동 파리바게트,37.5669932,126.9804645,관철동 파리바게트,02-2148-2360,www.jongno.go.kr
1,종로구,종로,관철동아웃백,37.5689971,126.9856706,관철동아웃백,02-2148-2360,www.jongno.go.kr
1,종로구,청계천로,청계천 할리스커피숍,37.5687958,126.9847889,청계천 할리스커피숍,02-2148-2360,www.jongno.go.kr
1,종로구,신문로,서울역사박물관,37.5704837,126.9705674,서울역사박물관,02-2148-2360,www.jongno.go.kr
1,종로구,신문로,금호아시아나,37.5713547,126.9834154,금호아시아나,02-2148-2360,www.jongno.go.kr
1,종로구,신문로,풍림스페이스본,37.5743814,126.9686187,풍림스페이스본,02-2148-2360,www.jongno.go.kr
1,종로구,사직로,경복궁역7번출구버스정류장,37.57574486,126.9721767,경복궁역7번출구버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,세종로,세종로공원,37.57363905,126.9759383,세종로공원,02-2148-2360,www.jongno.go.kr
1,종로구,세종로,세종로 kt,37.5721452,126.9778305,세종로 kt버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,세종로,종로2가 삼일교버스중앙차로,37.568715,126.987579,종로2가 삼일교버스중앙차로,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로2가 탑골공원횡단보도,37.57021227,126.9880239,종로2가 탑골공원횡단보도,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로2가탑골공원 맞은편 버거킹,37.57011873,126.9880409,종로2가탑골공원 맞은편 버거킹,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로3가맥도날드,37.5705604,126.9904733,종로3가맥도날드,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로3가YBM건물 기업은행,37.569921,126.9889372,종로3가YBM건물 기업은행 버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로3가 STCO,37.5700392,126.9901825,종로3가 STCO,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로3가역 15번 출구,37.5701751,126.991402,종로3가역 15번 출구,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로3가역13번 출구,37.57022,126.99238,종로3가역13번 출구,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로4가 세운상가  횡단보도,37.5705927,126.9971121,종로4가 세운상가  횡단보도(종묘공원 맞은편),02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로3가5번출구,37.57239,126.98885,종로3가5번출구,02-2148-2360,www.jongno.go.kr
1,종로구,왕산로,동묘역 10번출구롯데캐슬,37.573246,127.016589,동묘역 10번출구롯데캐슬,02-2148-2360,www.jongno.go.kr
1,종로구,지봉로,동대문공인중개소,37.5938087,127.0591194,동대문공인중개소,02-2148-2360,www.jongno.go.kr
1,종로구,왕산로,동대문 흥인빌딩,37.5657022,127.0143271,동대문 흥인빌딩 버스정류장(창신1동 376-353 ),02-2148-2360,www.jongno.go.kr
1,종로구,왕산로,신설동 로타리숭인동,37.57558,127.02271,신설동 로타리숭인동버스정류장(숭인2동 183-9),02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로5가 종오지하쇼핑센타입구,37.5708657,127.0019064,종로5가 종오지하쇼핑센타입구버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,종로,종로5가 우체국,37.5711458,127.0008561,종로5가 우체국버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,대학로,방송통신대학횡단보도,37.5790986,127.0027894,방송통신대학횡단보도,02-2148-2360,www.jongno.go.kr
1,종로구,대학로,혜화역3번 출구,37.58217,127.001893,혜화역3번 출구 버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,대학로,혜화역4번출구,37.583485,127.001468,혜화역4번출구,02-2148-2360,www.jongno.go.kr
1,종로구,대학로,까페띠아모,37.58406609,127.0012043,까페띠아모,02-2148-2360,www.jongno.go.kr
1,종로구,대학로,동성고등학교 횡단보도,37.585086,127.0029398,동성고등학교 횡단보도,02-2148-2360,www.jongno.go.kr
1,종로구,혜화R,혜화성당중앙,37.5863751,127.0026324,혜화성당중앙버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,창경궁로,성균관대입구중앙차로,37.588227,126.993606,성균관대입구중앙차로버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,창경궁로,창경궁중앙차로,37.57855424,126.9967049,창경궁중앙차로버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,창경궁로,보령빌딩맞은편,37.5745342,126.997884,보령빌딩맞은편,02-2148-2360,www.jongno.go.kr
1,종로구,삼청동디자인거리,삼청칼국수,37.584578,126.9824178,삼청칼국수,02-2148-2360,www.jongno.go.kr
1,종로구,삼청동디자인거리,감사원입구,37.58705053,126.9849673,감사원입구버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,율곡로,안국동현대본사,37.5781153,126.9874961,안국동현대본사버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,율곡로,종로경찰서맞은편,37.57612569,126.9844381,종로경찰서맞은편버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,율곡로,풍문여고입구공중전화박스,37.5570484,126.9254448,풍문여고입구공중전화박스,02-2148-2360,www.jongno.go.kr
1,종로구,사직로,사직동 경복궁역엘리베이터,37.5748364,126.9719665,사직동 경복궁역엘리베이터,02-2148-2360,www.jongno.go.kr
1,종로구,자하문길,통의동스타벅스,37.5771547,126.9725464,통의동스타벅스,02-2148-2360,www.jongno.go.kr
1,종로구,자하문길,창성동보석사랑,37.58014733,126.9713192,창성동보석사랑,02-2148-2360,www.jongno.go.kr
1,중구,명동2길,주한 중화인민공화국 대사관,37.56313094,126.9829481,주한 중화인민공화국 대사관,02-2148-2360,www.jongno.go.kr
1,종로구,자하문길,청운동경복고등학교,37.5871648,126.9714148,청운동경복고등학교 버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,효자로,청와대분수대광장,37.5834238,126.9732076,청와대분수대광장(기타),02-2148-2360,www.jongno.go.kr
1,종로구,삼청동디자인거리,춘추관 화장실,37.5866435,126.9788578,춘추관 화장실(기타),02-2148-2360,www.jongno.go.kr
1,종로구,자하문길,적선동 효자죽,37.5812551,126.9683589,적선동 효자죽,02-2148-2360,www.jongno.go.kr
1,종로구,교육길,덕성여중,37.5777826,126.9819868,덕성여중,02-2148-2360,www.jongno.go.kr
1,종로구,자하문길,통인동 통인시장 호프데이치킨,37.5807115,126.9708657,통인동 통인시장 호프데이치킨,02-2148-2360,www.jongno.go.kr
1,종로구,의주로,교남동현대자동차,37.5663758,126.966367,교남동현대자동차,02-2148-2360,www.jongno.go.kr
1,종로구,의주로,교남동 육교밑,37.5718391,126.9619706,교남동 육교밑버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,의주로,경복궁 삼각대,37.579617,126.977041,경복궁 삼각대,02-2148-2360,www.jongno.go.kr
1,종로구,의주로,무악동행촌의원,37.5729504,126.9597767,무악동행촌의원버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,의주로,무악동독립문역2번출구,37.57465,126.95792,무악동독립문역2번출구,02-2148-2360,www.jongno.go.kr
1,종로구,자하문길,현대자동차 종로부암점,37.59777939,126.9639047,부암동 148-6 현대자동차 종로부암점,02-2148-2360,www.jongno.go.kr
1,종로구,자하문길,부암동 하림각,37.5972304,126.9624807,부암동 하림각,02-2148-2360,www.jongno.go.kr
1,종로구,세검정길,부암동세검정,37.6008708,126.9597653,부암동세검정버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,세검정길,신영동신영모텔,37.600447,126.959026,신영동신영모텔버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,세검정길,평창동일성아파트,37.6091128,126.9727466,평창동일성아파트버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,세검정길,평창동외환은행,37.607363,126.9712468,평창동외환은행버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,진흥로,구기동월드펫동물병원,37.6049187,126.9612201,구기동월드펫동물병원,02-2148-2360,www.jongno.go.kr
1,종로구,진흥로,구기동현대빌라,37.6096958,126.9559982,구기동현대빌라 버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,진흥로,구기동요진쉐레이,37.6080571,126.9564982,구기동요진쉐레이버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,진흥로,구기동현대설비공사,37.5691463,126.9603332,구기동현대설비공사버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,진흥로,구기동세검정초교,37.6034769,126.9613843,구기동세검정초교버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,진흥로,신영동상명대학교,37.602638,126.955252,신영동상명대학교버스정류장,02-2148-2360,www.jongno.go.kr
1,종로구,사직로,사직단,37.5756092,126.9676291,사직단,02-2148-2360,www.jongno.go.kr
1,종로구,효자로,청와대,37.58679462,126.9748325,청와대,02-2148-2360,www.jongno.go.kr
1,종로구,삼청로,동십자각,37.5760892,126.9793858,동십자각,02-2148-2360,www.jongno.go.kr
1,종로구,세종로,동아미디어센터,37.56978814,126.9776658,동아미디어센터,02-2148-2360,www.jongno.go.kr
1,종로구,종 로,버거킹 횡단보도,37.57238354,126.980478,버거킹 횡단보도,02-2148-2360,www.jongno.go.kr
1,종로구,종로3가,다시세운광장,37.57116597,126.9953156,다시세운광장 횡단보도,02-2148-2360,www.jongno.go.kr
